3.8,1.024,0.01432,8.655e-06,0.03724,-0.00326,-0.6112,3.846,0.003727,0.0002909,0.05661,-0.008855,-0.7884,0,0,0,9.5,0,111,0.004687,0.007934,-1.99e-05,0.01142,-0.0001474,-0.2813
3.9,1.024,0.01514,6.396e-06,0.03836,-0.003279,-0.6398,3.949,0.003751,0.000309,0.06034,-0.009121,-0.8495,0,0,0,9.75,0,111,0.004547,0.008165,-2.259e-05,0.01127,-0.000188,-0.2859
4,1.024,0.01598,3.853e-06,0.03947,-0.003303,-0.6689,4.051,0.003747,0.0003275,0.06419,-0.009381,-0.9135,0,0,0,10,0,111,0.004402,0.008396,-2.543e-05,0.01111,-0.0002362,-0.2905
4.1,1.025,0.01684,1.011e-06,0.04057,-0.003332,-0.6984,4.154,0.003711,0.0003465,0.06814,-0.009637,-0.9803,0,0,0,10,0,111,0.00425,0.008625,-2.842e-05,0.01096,-0.0002922,-0.295
4.2,1.025,0.01771,-2.138e-06,0.04154,-0.003371,-0.7271,4.256,0.003642,0.0003658,0.07221,-0.009887,-1.05,0,0,0,10,0,111,0.004167,0.008682,-3.149e-05,0.009656,-0.0003879,-0.2873
4.3,1.026,0.01858,-5.596e-06,0.04238,-0.00342,-0.7551,4.359,0.003533,0.0003855,0.07638,-0.01013,-1.123,0,0,0,10,0,111,0.004084,0.008732,-3.457e-05,0.0084,-0.0004895,-0.2798
4.4,1.026,0.01946,-9.36e-06,0.0431,-0.003479,-0.7824,4.461,0.003381,0.0004056,0.08063,-0.01037,-1.198,0,0,0,10,0,111,0.004003,0.008776,-3.764e-05,0.007198,-0.0005966,-0.2726
4.5,1.026,0.02034,-1.343e-05,0.0437,-0.00355,-0.8089,4.564,0.003181,0.000426,0.08495,-0.01061,-1.277,0,0,0,10,0,111,0.003923,0.008815,-4.07e-05,0.006056,-0.0007088,-0.2656
4.6,1.027,0.02123,-1.78e-05,0.0442,-0.003633,-0.8348,4.666,0.002928,0.0004466,0.08934,-0.01085,-1.358,0,0,0,10,0,111,0.003844,0.008849,-4.373e-05,0.004975,-0.0008257,-0.2588
4.7,1.027,0.02211,-2.248e-05,0.04459,-0.003727,-0.86,4.769,0.002617,0.0004676,0.09377,-0.01108,-1.441,0,0,0,10,0,111,0.003766,0.008877,-4.673e-05,0.003958,-0.0009468,-0.2522
4.8,1.028,0.023,-2.745e-05,0.0449,-0.003835,-0.8846,4.872,0.002244,0.0004889,0.09825,-0.01131,-1.527,0,0,0,10,0,111,0.003689,0.008901,-4.97e-05,0.003006,-0.001072,-0.2459
4.9,1.028,0.0239,-3.271e-05,0.04511,-0.003955,-0.9086,4.975,0.001806,0.0005103,0.1028,-0.01154,-1.615,0,0,0,10,0,111,0.003612,0.00892,-5.263e-05,0.00212,-0.0012,-0.2397
5,1.028,0.02479,-3.826e-05,0.04524,-0.004088,-0.9319,5.078,0.001296,0.0005321,0.1073,-0.01178,-1.706,0,0,0,10,0,111,0.003537,0.008935,-5.551e-05,0.0013,-0.001332,-0.2337
5.1,1.029,0.02568,-4.409e-05,0.04529,-0.004234,-0.9547,5.18,0.0007121,0.000554,0.1118,-0.01201,-1.8,0,0,0,10,0,111,0.003463,0.008945,-5.835e-05,0.0005456,-0.001466,-0.2279
5.2,1.029,0.02658,-5.021e-05,0.04528,-0.004395,-0.977,5.283,4.898e-05,0.0005762,0.1164,-0.01225,-1.895,0,0,0,10,0,111,0.00339,0.008951,-6.113e-05,-0.0001438,-0.001602,-0.2223
5.3,1.029,0.02748,-5.659e-05,0.0452,-0.004569,-0.9986,5.386,-0.0006973,0.0005986,0.1209,-0.01249,-1.993,0,0,0,10,0,111,0.003318,0.008953,-6.386e-05,-0.0007698,-0.00174,-0.2168
5.4,1.03,0.02837,-6.325e-05,0.04507,-0.004757,-1.02,5.489,-0.001531,0.0006211,0.1255,-0.01273,-2.093,0,0,0,10,0,111,0.003247,0.008952,-6.653e-05,-0.001334,-0.00188,-0.2115
5.5,1.03,0.02927,-7.016e-05,0.04488,-0.004959,-1.04,5.592,-0.002455,0.0006439,0.13,-0.01299,-2.195,0,0,0,10,0,111,0.003176,0.008947,-6.914e-05,-0.001838,-0.002021,-0.2064
5.6,1.03,0.03016,-7.733e-05,0.04465,-0.005175,-1.061,5.695,-0.003475,0.0006669,0.1345,-0.01325,-2.299,0,0,0,10,0,111,0.003107,0.008939,-7.169e-05,-0.002284,-0.002163,-0.2015
5.7,1.031,0.03105,-8.475e-05,0.04439,-0.005405,-1.08,5.798,-0.004594,0.00069,0.139,-0.01351,-2.405,0,0,0,10,0,111,0.003038,0.008927,-7.417e-05,-0.002676,-0.002305,-0.1966
5.8,1.031,0.03194,-9.241e-05,0.04409,-0.00565,-1.099,5.901,-0.005816,0.0007134,0.1435,-0.01379,-2.513,0,0,0,10,0,111,0.002971,0.008912,-7.659e-05,-0.003014,-0.002447,-0.192
5.9,1.031,0.03283,-0.0001003,0.04376,-0.005909,-1.118,6.005,-0.007144,0.000737,0.1479,-0.01408,-2.623,0,0,0,10,0,111,0.002904,0.008894,-7.895e-05,-0.003304,-0.00259,-0.1874
6,1.031,0.03372,-0.0001084,0.0434,-0.006182,-1.136,6.108,-0.008583,0.0007608,0.1523,-0.01439,-2.734,0,0,0,10,0,111,0.002838,0.008874,-8.123e-05,-0.003546,-0.002731,-0.183
6.1,1.032,0.0346,-0.0001168,0.04303,-0.006469,-1.154,6.211,-0.01014,0.0007848,0.1567,-0.0147,-2.848,0,0,0,10,0,111,0.002773,0.008851,-8.346e-05,-0.003745,-0.002873,-0.1788
6.2,1.032,0.03549,-0.0001253,0.04264,-0.006771,-1.172,6.314,-0.01181,0.0008091,0.161,-0.01503,-2.964,0,0,0,10,0,111,0.002709,0.008825,-8.562e-05,-0.003903,-0.003013,-0.1746
6.3,1.032,0.03637,-0.0001341,0.04223,-0.007086,-1.189,6.417,-0.0136,0.0008336,0.1653,-0.01538,-3.081,0,0,0,10,0,111,0.002645,0.008797,-8.771e-05,-0.004023,-0.003152,-0.1706
6.4,1.033,0.03724,-0.0001431,0.04182,-0.007415,-1.206,6.521,-0.01551,0.0008584,0.1696,-0.01575,-3.2,0,0,0,10,0,111,0.002583,0.008766,-8.974e-05,-0.004109,-0.00329,-0.1667
6.5,1.033,0.03812,-0.0001522,0.04141,-0.007757,-1.222,6.624,-0.01756,0.0008834,0.1738,-0.01613,-3.32,0,0,0,10,0,111,0.002521,0.008733,-9.171e-05,-0.004164,-0.003426,-0.1629
6.6,1.033,0.03899,-0.0001616,0.04099,-0.008113,-1.238,6.727,-0.01973,0.0009089,0.1779,-0.01654,-3.442,0,0,0,10,0,111,0.00246,0.008699,-9.361e-05,-0.00419,-0.00356,-0.1592
6.7,1.033,0.03985,-0.0001712,0.04057,-0.008483,-1.253,6.831,-0.02205,0.0009346,0.1821,-0.01696,-3.566,0,0,0,10,0,111,0.0024,0.008662,-9.545e-05,-0.004191,-0.003692,-0.1556
6.8,1.034,0.04072,-0.0001809,0.04015,-0.008865,-1.269,6.934,-0.0245,0.0009608,0.1862,-0.01741,-3.691,0,0,0,10,0,111,0.002341,0.008623,-9.723e-05,-0.004169,-0.003821,-0.1522
6.9,1.034,0.04157,-0.0001908,0.03974,-0.00926,-1.283,7.037,-0.02709,0.0009873,0.1902,-0.01789,-3.818,0,0,0,10,0,111,0.002282,0.008583,-9.895e-05,-0.004127,-0.003948,-0.1488
7,1.034,0.04243,-0.0002008,0.03933,-0.009667,-1.298,7.141,-0.02982,0.001014,0.1942,-0.01839,-3.947,0,0,0,10,0,111,0.002225,0.008541,-0.0001006,-0.004068,-0.004073,-0.1455
7.1,1.034,0.04328,-0.0002111,0.03893,-0.01009,-1.312,7.244,-0.03271,0.001042,0.1982,-0.01891,-4.076,0,0,0,10,0,111,0.002168,0.008497,-0.0001022,-0.003993,-0.004195,-0.1423
7.2,1.034,0.04412,-0.0002214,0.03854,-0.01052,-1.326,7.348,-0.03574,0.00107,0.2022,-0.01947,-4.208,0,0,0,10,0,111,0.002111,0.008452,-0.0001038,-0.003907,-0.004313,-0.1392
7.3,1.035,0.04496,-0.000232,0.03816,-0.01096,-1.34,7.451,-0.03893,0.001098,0.2061,-0.02005,-4.34,0,0,0,10,0,111,0.002056,0.008405,-0.0001052,-0.003809,-0.004429,-0.1362
7.4,1.035,0.0458,-0.0002426,0.03779,-0.01141,-1.353,7.555,-0.04228,0.001128,0.2099,-0.02067,-4.474,0,0,0,10,0,111,0.002001,0.008357,-0.0001067,-0.003704,-0.004542,-0.1333
7.5,1.035,0.04663,-0.0002534,0.03743,-0.01188,-1.366,7.658,-0.04578,0.001157,0.2137,-0.02131,-4.61,0,0,0,10,0,111,0.001947,0.008308,-0.0001081,-0.003593,-0.004651,-0.1305
7.6,1.035,0.04746,-0.0002644,0.03708,-0.01236,-1.379,7.762,-0.04945,0.001188,0.2175,-0.02199,-4.746,0,0,0,10,0,111,0.001894,0.008257,-0.0001094,-0.003477,-0.004756,-0.1277
7.7,1.035,0.04828,-0.0002754,0.03675,-0.01284,-1.391,7.865,-0.05329,0.001219,0.2213,-0.0227,-4.884,0,0,0,10,0,111,0.001841,0.008206,-0.0001107,-0.003358,-0.004859,-0.125
7.8,1.036,0.04909,-0.0002866,0.03642,-0.01334,-1.404,7.969,-0.05729,0.001251,0.225,-0.02345,-5.023,0,0,0,10,0,111,0.00179,0.008153,-0.0001119,-0.003238,-0.004957,-0.1224
